outcome,term,event_week,estimate,std_error,ci_lower,ci_upper,p_value,unit,estimated,n_obs,n_hexagons,cohorts_used
success_within_20,W_minus,0,0.03217551365661718,0.3803435924647411,-0.7132916196676757,0.77764264698091,0.932582786665811,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,1,0.2036025773281307,0.36110390543758575,-0.5041550885084992,0.9113602431647605,0.5728683007363866,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,2,-0.03227424814741425,0.3494024407227829,-0.7170972372089962,0.6525487409141676,0.9264043513375149,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,3,0.13856506909704916,0.3898946582098737,-0.6256219946855854,0.9027521328796837,0.7222972723666103,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,4,-0.10858429903855898,0.4105780805013979,-0.9133105274830189,0.696141929405901,0.7914206380861708,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,5,0.18017350532853374,0.4092994365402675,-0.6220466021581119,0.9823936128151793,0.6597932277040752,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,6,-2.576715813319817,5.879171491494639,-14.099794432010382,8.946362805370747,0.6611850183416323,percentage_points_per_workday,True,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,7,,,,,,percentage_points_per_workday,False,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
success_within_20,W_minus,8,,,,,,percentage_points_per_workday,False,130562,8250,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-8,2.393906931548154,1.9476162701048225,-1.4233897231605823,6.21120358625689,0.2190190862821546,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-7,2.0973593397344734,2.6769672224482797,-3.1494534846761444,7.344172164145091,0.43334486970505326,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-6,2.6458615908941656,2.7449242053750327,-2.734145830199725,8.025869011988055,0.33509270222782517,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-5,5.672632078843188,2.732528334719587,0.3169203654364634,11.028343792249911,0.037899372085822725,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-4,5.528715247388039,2.705403947846543,0.22616689724789946,10.831263597528178,0.0409970450224022,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-3,2.5402632742410085,2.6105697925143683,-2.5764116523411333,7.65693820082315,0.3305212325382936,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,-2,2.824608160944594,2.602985864472953,-2.277202388302844,7.926418710192032,0.27786116242041015,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,0,-0.416121357199814,3.5418081834381936,-7.358008595352213,6.5257658809525845,0.9064732388836596,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,1,-6.550555767722842,3.7853106156013214,-13.969703867769622,0.8685923323239392,0.08354000710966636,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,2,0.9895309256153161,4.40350104756431,-7.6412605069131025,9.620322358143735,0.8222017015609722,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,3,-1.344943091084843,3.9026140101840427,-8.994003963272565,6.304117781102877,0.7303760061636397,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,4,2.248115648023678,4.12601203725028,-5.838801774490861,10.335033070538218,0.5858480432019477,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,5,-5.248418824005334,5.177939882271882,-15.397097952576994,4.900260304566327,0.3107702874614675,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,6,25.35124095800645,16.72343817339115,-7.426429661411083,58.12891157742398,0.12954456458381247,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,7,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,R,8,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-8,-0.593411785246729,0.9742216627632243,-2.502870620282382,1.316047049788924,0.5424502266054887,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-7,-1.2609370024370257,1.2953531659381223,-3.7998084335818443,1.2779344287077932,0.33034109222308405,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-6,-1.0247021779389236,1.3244115820374036,-3.6205276386169576,1.5711232827391108,0.43910755540436996,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-5,-1.0651791065365415,1.4092126144888062,-3.827213230831441,1.696855017758358,0.44972967669229647,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-4,1.8128373671558977,1.3833759024074792,-0.8985572158132279,4.524231950125024,0.1900480365630277,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-3,-0.9669556452375407,1.2909665583571717,-3.497229395873467,1.5633181053983856,0.45384856113121863,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,-2,-0.6348754773232512,1.3266783561359665,-3.235143778881311,1.9653928242348087,0.6322631364079541,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,0,1.4661809626741578,1.5327682737547301,-1.538020272270705,4.470382197619021,0.338792604594119,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,1,2.788181268378694,1.5798065749349044,-0.3082142825073665,5.884576819264755,0.07758520336197638,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,2,0.6351828945235495,1.6629722667369122,-2.624216078533171,3.89458186758027,0.7024943909518879,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,3,1.0974152788979221,1.6032554470340183,-2.0449396852435147,4.239770243039359,0.49366597311193394,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,4,0.22486540445011055,1.6002754713218277,-2.911648855086488,3.361379663986709,0.8882520088274197,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,5,1.1761791134827966,1.8240888217691331,-2.399005723546806,4.751363950512399,0.5190556878983967,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,6,-6.716189694764468,3.405097258299882,-13.390125712133255,-0.042253677395681644,0.048567086883815946,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,7,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_plus,8,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-8,0.21017175471646884,0.29131177131055974,-0.3607946451694933,0.781138154602431,0.4706238159770564,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-7,-0.0724124587691345,0.4012668566459677,-0.8588890625190619,0.714064144980793,0.8567920716037254,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-6,0.2133345818494462,0.39409595824017685,-0.5590871760276811,0.9857563397265734,0.5882835804561317,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-5,-0.041267221706995524,0.4004076345133295,-0.8260597638566393,0.7435253204426482,0.9179131251939383,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-4,0.24378228995348183,0.40315239029785394,-0.5463899295150897,1.0339545094220532,0.5453860320888864,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-3,0.46845735310408326,0.37750126771988285,-0.2714390774889195,1.2083537836970861,0.21462945614888307,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,-2,0.47820060022476657,0.3931599942983349,-0.29238668333677653,1.2487878837863096,0.2238729832023698,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,0,0.4726031866367192,0.4143009713292448,-0.3394200728591505,1.284626446132589,0.25398697052198305,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,1,0.7498531920654787,0.39191670293817776,-0.018297260369314235,1.5180036445002718,0.055712397929429835,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,2,-0.16967105241683664,0.4165416182453658,-0.9860859439341576,0.6467438391004845,0.6837643296295712,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,3,0.4538409743943531,0.3906561510378838,-0.31183881653183604,1.2195207653205424,0.24534332618614996,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,4,0.4086495084081966,0.4033823435664811,-0.38197341577903227,1.1992724325954254,0.31103476111167505,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,5,0.717552810720111,0.8780756938555521,-1.0034614671876465,2.4385670886278685,0.41382270984960723,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,6,-17.72294256513836,16.289482760174632,-49.65006753416708,14.204182403890353,0.2765977135668962,percentage_points_per_workday,True,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,7,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
utlz_within_25,W_minus,8,,,,,,percentage_points_per_workday,False,127189,8227,2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-8,0.15868685356728895,0.05256817422967209,0.055654198849727735,0.2617195082848502,0.0025392034868580993,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-7,0.11448306137311179,0.07649974062578142,-0.035455023359345056,0.26442114610556866,0.13452166957350764,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-6,0.06851300808514885,0.06501440211095154,-0.05891402438320206,0.19594004055349976,0.2919705310371419,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-5,0.1778182102352312,0.05748131017842753,0.06515589941477978,0.2904805210556826,0.0019785362553508268,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-4,0.20762293529718917,0.06443412518493917,0.08133323493204556,0.33391263566233276,0.0012721783125442254,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-3,0.01866836792513127,0.05449615218373388,-0.08814308812526744,0.12547982397552998,0.7319277410553351,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,-2,0.12622652728964465,0.06127237117156789,0.006133806643413703,0.2463192479358756,0.03939196760261576,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,0,0.7889991933688598,0.1316375901221782,0.530991937654534,1.0470064490831856,2.0561039537625447e-09,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,1,0.7405993349394732,0.10190054663586737,0.5408761375692692,0.9403225323096771,3.672617765460018e-13,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,2,0.6036816479042206,0.11008746080775643,0.3879122493212983,0.819451046487143,4.1737325373603085e-08,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,3,0.4642111605078656,0.11801952396782331,0.23289506400847362,0.6955272570072576,8.381484555997076e-05,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,4,2.0842972890584073,0.2525393247111916,1.5893248570334157,2.579269721083399,2.220446049250313e-16,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,5,2.3459487510400496,0.23742316969244118,1.8806037048531026,2.8112937972269965,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,6,2.2816846686951497,0.295290376656868,1.7029209610841565,2.860448376306143,1.1102230246251565e-14,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,7,3.9517719100200415,0.32753808895237974,3.3098032793721877,4.593740540667896,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,R,8,2.7066089151710044,0.34220205646033836,2.035899177890152,3.377318652451857,2.6645352591003757e-15,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-8,-0.020179690080091812,0.033755299265744866,-0.08633945585282699,0.04598007569264337,0.5499591309116858,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-7,0.023096973950045077,0.048147196325712516,-0.07127064538122867,0.11746459328131882,0.6314302244819912,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-6,-0.002551556541993943,0.04474940047971547,-0.0902595585034148,0.08515644541942691,0.9545303141239703,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-5,-0.06563727857664879,0.043845520442460616,-0.15157369228815837,0.020299135134860785,0.13439243102798626,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-4,-0.0281714263692116,0.05254527800667647,-0.13115920491078206,0.07481635217235885,0.5918652999901886,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-3,-0.07293973551139246,0.044178066904829214,-0.1595279341733375,0.013648463150552584,0.09873283312344672,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,-2,-0.12965991573983845,0.045341261210426476,-0.2185279538486401,-0.040791877631036824,0.004241805241149477,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,0,-0.3675606438983473,0.04456624736822127,-0.4549096691295781,-0.2802116186671165,2.220446049250313e-16,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,1,-0.3738966734722242,0.04670015249972816,-0.46542811351691227,-0.28236523342753617,1.1102230246251565e-15,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,2,-0.45787574781435153,0.04734981127827184,-0.550680507117218,-0.365070988511485,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,3,-0.3394768302042955,0.0458234798970923,-0.429290008070558,-0.24966365233803295,1.2856382625159313e-13,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,4,-0.531050717505218,0.05999906408263554,-0.6486477796743216,-0.41345365533611445,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,5,-0.5959667239917288,0.06982105392864972,-0.7328147056244297,-0.45911874235902783,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,6,-0.6345824629722033,0.07590075965982764,-0.7833465560271506,-0.485818369917256,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,7,-0.9288044752768674,0.0718377794510442,-1.069605201844196,-0.7880037487095387,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_plus,8,-0.7041859763800261,0.06970277214673824,-0.8408021278954813,-0.567569824864571,0.0,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-8,-0.010228437398569146,0.010782448154003357,-0.031361837482195426,0.010904962685057137,0.3428160226923316,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-7,-0.00611496354910821,0.013040940184105489,-0.031674966476181364,0.01944503937796494,0.6391382198577498,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-6,-0.0007955730994018533,0.0133099951131971,-0.02688291873934987,0.025291772540546167,0.9523368321997545,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-5,0.005958363382157111,0.011139158089646441,-0.0158741816151362,0.027790908379450426,0.5927181710452649,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-4,-0.0037296649812958026,0.015627658594760938,-0.034359588421343255,0.02690025845875165,0.8113711880635548,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-3,-0.024776621564622927,0.012248908784415277,-0.04878425751442171,-0.0007689856148241428,0.043099712078767505,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,-2,-0.033272221110127495,0.012715662811986318,-0.05819468636996941,-0.008349755850285578,0.008881171901313545,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,0,0.031878903132211846,0.012717705500673014,0.006952434240110751,0.05680537202431294,0.012189121580193696,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,1,0.044571099570523645,0.013099748049301363,0.0188958343091923,0.070246364831855,0.0006680657887263575,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,2,0.03738790055016119,0.01452089479020559,0.008927213812732177,0.0658485872875902,0.010031861669548059,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,3,0.026256648371660078,0.011401908191454075,0.003909118007017459,0.0486041787363027,0.0212899661708692,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,4,-0.02491075308810041,0.014408802292100951,-0.05315174059071892,0.0033302344145181018,0.08383705439498468,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,5,-0.027766609196240057,0.013357862665668642,-0.05394777435870805,-0.0015854440337720564,0.0376494383644963,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,6,-0.0569256186130015,0.014013302378870374,-0.08439143355926156,-0.029459803666741443,4.8628287782070956e-05,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,7,-0.045603930660312285,0.01597101717627194,-0.07690683060547043,-0.014301030715154144,0.004298678447272497,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
t_available,W_minus,8,0.08691326504344284,0.029214034820001063,0.02965429406672234,0.14417223602016332,0.0029299112095277913,days_per_workday,True,143275,8426,2022-07-27; 2022-08-12; 2022-08-19; 2022-09-22
